golden_id,review_id,golden_intent,difficulty_hint,escalation_required,escalation_reason,expected_action,resolution_criteria,annotation_status,annotation_note,candidate_intent,escalation_hint,model_review_intent,model_review_escalation_required,model_review_escalation_reason,model_review_expected_action,model_review_resolution_criteria,model_review_decision,model_review_note,final_intent,final_escalation_required,final_escalation_reason,final_expected_action,final_resolution_criteria,review_decision,review_notes,candidate_id,conversation_id,total_turns,customer_turns,company_turns,first_customer_message,customer_messages,company_responses,intent_score_hint,selection_reason
GLD0169,GR0195,security_fraud,medium,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0253,1501695,6,3,3,"@AmazonHelp I'm counting on @115821 and @115851 to do the right thing here. This has been a horrible experience, unlike typical Amazon excellence","@AmazonHelp I'm counting on @115821 and @115851 to do the right thing here. This has been a horrible experience, unlike typical Amazon excellence || @AmazonHelp Starter was sold as new part. Not only was it NOT new; it was horribly defective, which we discovered after mechanic installed it @115851 || @AmazonHelp The problem is, it was billed as NEW &amp; it was NOT. That is simply FRAUD. Then I have to PAY to ship it BACK??? #SCAM!???????? @115851 @115821 https://t.co/VTnmR9t3rN","@468562 We'd love to help sort this out. Please reach out to us here: https://t.co/hApLpMlfHN so we can assist you with your return. ^NS || @468562 I'm sorry you've had a poor experience with us. We'd like to help, if we can. Without posting e-mail or order # can you elaborate?^AM || @468562 Were you able to contact us with the link ^NS included? What options were we able to provide? ^BH",2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0170,GR0196,security_fraud,medium,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0254,1014759,6,3,3,@AmazonHelp U all are fool so me are assuring me and someone ask abt issue what the hell u waisting my time,@AmazonHelp U all are fool so me are assuring me and someone ask abt issue what the hell u waisting my time || @AmazonHelp I have highlighted thus issue over phone call to u all 10 times they and u both are same but it being 2 days no action have taken || @AmazonHelp Last u are a joke just attract us with fake policy public know their fraud scam they do with us and action they take is nothing,"@360103 I've just checked, we haven't received your details yet. Please share your details and I'll get back to you. ^HD || @360103 We can't start to investigate till you share the details over the link we had shared. Appreciate your understanding. ^CB || @360103 I understand you being upset. However, for us to help you on this please share your details &amp; we'll get back to you. ^BS",2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0171,GR0197,security_fraud,medium,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0256,1472718,6,3,3,"@AmazonHelp My e-mail got hacked in June, Amazon cut the account, owed me 600 bucks at the time, we have not been able to get anywhere with numerous, numerous calls to cust service, and the account is still not accessible, and they still have out money, almost 5 months.","@AmazonHelp My e-mail got hacked in June, Amazon cut the account, owed me 600 bucks at the time, we have not been able to get anywhere with numerous, numerous calls to cust service, and the account is still not accessible, and they still have out money, almost 5 months. || @AmazonHelp We have talked with both, no results. This has been going on since June 19th. || @AmazonHelp I have done this 3 times now. How many times do you need this????",@461836 I'm really sorry you've been dealing with this for so long. Can you please give us more details on what happened? ^AJ || @461836 When you've contacted previously did you speak with Customer Service or Seller Support: https://t.co/c0kcp6Ttjd ^AN || @461836 Hi Attila. Sorry to learn of your account issues. Please forward your details- https://t.co/tkLCr7DNil we'd like to investigate^TP,2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0172,GR0198,security_fraud,medium,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0259,286790,6,3,3,@AmazonHelp I have received unsatisfactory response as I think my account has been hacked so am pursuing it with regulatory authority,@AmazonHelp I have received unsatisfactory response as I think my account has been hacked so am pursuing it with regulatory authority || @AmazonHelp Alleged I had never used my Prime Account  when I have been using it several times a month for several years. Totally inadequate response || @AmazonHelp Amazon seem unwilling or unable to provide me with proper helpful answers.,@178445 Oh! Have you tried to reach out to us here: https://t.co/JzP7hlA23B for real-time assistance with this? Keep us posted! ^FR || @178445 What information did we provide when you contacted us? ^TR || @178445 Have you had a chance to contact an Account Specialist by phone: 08081453760 or e-mail: https://t.co/v1XnpfmiFp? ^AF,2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0173,GR0194,security_fraud,medium,no,No strong escalation signal in the customer text; standard support handling is appropriate.,Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,FALSE,security_fraud,no,No strong escalation signal in the customer text; standard support handling is appropriate.,Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0257,133645,4,2,2,@AmazonHelp Nothing received. Original email account compromised and so this was changed with your team on 14 Nov. Have checked all folders on both registered emails.,"@AmazonHelp Nothing received. Original email account compromised and so this was changed with your team on 14 Nov. Have checked all folders on both registered emails. || @AmazonHelp Have done this, and your ""specialists"" state that the account does not exist on the email that YOUR SECURITY ACCOUNT CHANGE TEAM changed it to! I'm going round and round in circles and getting absolutely nowhere. Ridiculous!","@146127 Hi, sorry to hear about this. Have you received an account specialist email with details of the next steps? Please check your junk/spam folder. ^TS || @146127 I would advise to contact us here: https://t.co/zYVX1Qi29G so we can look into this for you and advise the next steps you need to take.^MA",2,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0174,GR0199,security_fraud,hard,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0262,431171,8,4,4,"@AmazonHelp Have done this process 20 times in 15 days, no one calls. Its big fraud. Get someone to https://t.co/9KB3YJXyo9 7744012286","@AmazonHelp Have done this process 20 times in 15 days, no one calls. Its big fraud. Get someone to https://t.co/9KB3YJXyo9 7744012286 || @AmazonHelp No mail has been received.. big time frauds. || @AmazonHelp Same set of replies u did 13 days back. Big time frauds. || @AmazonHelp I dont understand why no one is calling or putting anything on mail. Do u understand what kind of fraud u all have done","@217522 Kindly ensure to submit the form once you have shared your details. (2/2) ^CB || @217522 If you've shared the details, you might have received an email from us. Please check and reply to it. [2/2] ^HA || @217522 Sorry about the confusion. We're working on it and we'll send a correspondence soon. ^NR || @217522 We apologize for the stretch. We'll ensure to close the issue at the earliest. ^CB",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0175,GR0200,security_fraud,hard,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0265,1393836,8,4,4,@AmazonHelp Yes. Tell me more. I really want to trust you.,@AmazonHelp Yes. Tell me more. I really want to trust you. || @AmazonHelp You are still not putting a deadline for yourself. Just being assured while you engage in a fraud is all that you expect. We will see. || @AmazonHelp Still "earliest"! No clearly laid out timelines. This was my last communication to you like this! || @AmazonHelp And your farce continues. @115850,"@330913 Our team is working on your issue. Request you to please wait and our team will contact you soon with an update. Appreciate your patience. ^GD || @330913 I apologize for the delay in resolving this issue. Please be assured that we will write back to you soon with an update on the issue. ^PJ || @330913 We are working on the issue and will close it at the earliest. Appreciate your patience on this. ^PR || @330913 I understand your concern, We value your time. The issue has already been escalated to the concerned team. We’ll reach out to you once we receive an update. Thanks for your patience and understanding.^BA",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0176,GR0201,security_fraud,hard,yes,Repeated contact or unresolved issue suggests escalation to a specialist/support team.,Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,Repeated contact or unresolved issue suggests escalation to a specialist/support team.,Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0267,863849,8,4,4,"@AmazonHelp heres the problem i dont remember my amazon account information. I know my twitch, not amazon.","@AmazonHelp heres the problem i dont remember my amazon account information. I know my twitch, not amazon. || @AmazonHelp Idk my info. I know my twitch associated with it and my security question and info || @AmazonHelp Cant do it through twitter? || @AmazonHelp I called and you guys couldnt find the acct info. Like i said i have the twitch info","@325146 We'd be happy to help! For details on this, please see here: https://t.co/NL5FSLxRta ^SK || @325146 I'm sorry to hear you're unable to sign in to Amazon. You can reset your account info here: https://t.co/K015uV2uGN ^LR || @325146 Please reach out to us by phone so we can investigate this further: https://t.co/9lEisxEkuX ^GR || @325146 We don't have access to your account via Twitter. For the best and quickest solution please us the link ^GR provided. ^AC",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0177,GR0202,security_fraud,hard,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0269,98802,8,4,4,"@AmazonHelp already filled last time when I twitted. You can check with twitter id , U will find a filled form.  And call me on given number","@AmazonHelp already filled last time when I twitted. You can check with twitter id , U will find a filled form.  And call me on given number || @AmazonHelp I didn't receives any mail,
Call me now. || @AmazonHelp 
Hv u taken any action on my previous complains. 20-30 times I complained by calling customer care. No result. 
#fraud Amazon || @AmazonHelp Finally ur conversation proved u know, hw to make customer.Nt tried yet to resolve prblms.I think consumer court better option.","@137623 Sorry for such experience. We'd like to look into the issue and help you.  Please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon. ^RI || @137623 If you've shared the details, then you would've received a correspondence from us to your registered email address. Kindly check and reply to our email requesting a call back with your preferred time and we'll do the needful. ^MO || @137623 We wouldn't have an option to arrange a call via Twitter. If you've shared your details in the link provided by us, you should have received an email from our team. (1/2) ^KA || @137623 I get your disappointment. However, Twitter being a social platform, we do not have access to your account. In case, you haven't received any correspondence from us, request you to share the details via the provided earlier and we'll look into this. ^MO",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0178,GR0203,security_fraud,hard,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0263,1608388,10,5,5,@AmazonHelp Yes i already provided my details and i got no reply after that so this kinda services provided by amazon?,@AmazonHelp Yes i already provided my details and i got no reply after that so this kinda services provided by amazon? || @AmazonHelp  https://t.co/DZPG1jH9wd || @AmazonHelp Anyways i need to be refunded by tomorrow evening or Tuesday i will go to consumer court with my lawyer and i have enough profs to prove || @AmazonHelp So email me that link and everything again and will process according that and I don't care about anything this is enough of 10 days || @AmazonHelp I have filled all details and i need to be refunded by tomorrow or i will see you in consumer court with all evidence of #fraud #amazonFraud,"@493909 provided to you by our colleague 'Harsh' ?  2/2 ^SB || @493909 If you have shared your details, you might have received a correspondence to your register email ID, please check. ^AS || @493909 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^PJ || @493909 I get your concern, Jainesh. Kindly reply to our correspondence you've received and we will help you accordingly. ^SS || @493909 Kindly fill in your details here: https://t.co/GIJyeYqKE0, and we'll have this checked for you. ^NR",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0179,GR0204,security_fraud,hard,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0268,138941,10,5,5,"@AmazonHelp @amazonhelp m currently on chat with your escaltion team person, he is again telling me to wait for 48 hours.
Do u think , the customers are some puppets that u can play with.??","@AmazonHelp @amazonhelp m currently on chat with your escaltion team person, he is again telling me to wait for 48 hours.
Do u think , the customers are some puppets that u can play with.?? || @AmazonHelp already done that. 
contacted your customer care 100s of times. || @AmazonHelp ok . lets see. || @AmazonHelp @119356 @115850 
Hi Team what happened again 4 days gone :P
 in total more than 40 days gone after doing 15-20 complaints
#amazon #fraud || @AmazonHelp Yes, on 20th nov i got the same correspondence which was given to me by 10 amazon cc reps , 3 escalation team reps and 2 leadership people.
40 days same correspondece copy paste.
results ?
@119356 @118919 @115850","@147313 Sorry about your recent experience, Prashant. We'll certainly help you with this. Kindly share your details here: https://t.co/beaaDm0muc and we'll get back to with an update soon. ^SY || @147313 Please share the required details on the link provided earlier and we'll check this for you. ^YP || @147313 If you have shared your details using the secured link provided earlier, we'll check and get back to you at the earliest. ^RI || @147313 Thanks for sharing the details. We will get back to you at the earliest. ^VH || @147313 You should have received a correspondence from our team. Could you please confirm it? ^AM",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0180,GR0205,security_fraud,hard,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,security_fraud,TRUE,security_fraud,yes,"Security, safety, fraud, or serious complaint signal requires secure/specialist handling.",Protect the account/transaction and route the security or fraud concern through the appropriate secure support process.,Security concern is secured/escalated or the customer has a verified secure next step.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0264,1073744,12,6,6,@AmazonHelp Yes order was placed on amazon.in and order no is 408-9230945-5135569 dt. 17/10/2017,@AmazonHelp Yes order was placed on amazon.in and order no is 408-9230945-5135569 dt. 17/10/2017 || @AmazonHelp Today a representative came to pick up consignment and ran away without taking it back. Its disgusting ... it looks we are cheated ... || @AmazonHelp Yes || @AmazonHelp It is ridiculous no action has been taken inspite of so many reminders.. My money it looks is swallowed by Amazon. Only false promises assur || @AmazonHelp How many times I have to do the same || @AmazonHelp There is no update. It seems amazon is a biggest cheat company.. its a fraud company ...,"@371737 I'm so sorry Rohit! We want to help you out with this. To confirm, was the order was placed on Amazon.in? ^LA || @371737 I'm sorry about the trouble with the order. We'd like to help, kindly connect with us here: https://t.co/vlvfJr4nN9 1/2 ^MA || @371737 Could you please confirm if you've provided the details in the link provided above ? ^SU || @371737 Thank you for confirming Rohit, our team will get back to you at the earliest. ^MD || @371737 In case, you don't, kindly share the same over the secure link we had shared. ^CB || @371737 If you have shared your details with us, you can check for our update on the issue here: https://t.co/DTSNmGldJf. ^CB",1,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0181,GR0210,technical_app,easy,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,technical_issue,FALSE,technical_app,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0198,158772,2,1,1,@AmazonHelp I want to cancel an order...... Your app or website will not allow it and just states there's an error. I want to cancel the order before it dispatches! Apparently I can't!,@AmazonHelp I want to cancel an order...... Your app or website will not allow it and just states there's an error. I want to cancel the order before it dispatches! Apparently I can't!,"@152500 Hello, Ryan! I'm sorry to hear if you're having issues w/ canceling or returning an order. Since we do not have account access to review ourselves, please elaborate on this, w/o personal info, as to if further assistance is needed so we can help where we can. ^TM",4,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0182,GR0211,technical_app,easy,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,technical_issue,FALSE,technical_app,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0194,222708,4,2,2,@AmazonHelp hav done all still issue persist. I have 3 phones a nd all 3 hav same issues. Even new app doesn't work.,"@AmazonHelp hav done all still issue persist. I have 3 phones a nd all 3 hav same issues. Even new app doesn't work. || @AmazonHelp This link is not opening either, page can't be loaded error is getting displayed","@169201 I've just checked this and the application appears to be working fine. You may want to clear the cache, cookies and retry. ^YP || @169201 Sorry about that. Kindly fill in your details here:https://t.co/GIJyeYqKE0 and we'll get in touch with you. ^PB",4,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0183,GR0212,technical_app,easy,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,technical_issue,FALSE,technical_app,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0195,2452820,4,2,2,"@AmazonHelp That's my concern I am unable to buy Prime video.
Couldn't get help from CC team as well after wasting almost 1Hr on call with them.","@AmazonHelp That's my concern I am unable to buy Prime video.
Couldn't get help from CC team as well after wasting almost 1Hr on call with them. || @AmazonHelp Plz let me know if it's impossible from your end &amp; you can't resolve bug in your app.
I will go ahead with @2335  or @15462","@702767 or your desktop or laptop. It should work. 2/2 ^SK || @702767 You would not have to buy Prime Videos. Once you are a Prime member, one of the benefits of the membership is (1/2)^SF",4,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0184,GR0213,technical_app,easy,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,technical_issue,FALSE,technical_app,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0196,2260537,4,2,2,"@AmazonHelp The app keeps crashing on load, occasionally it goes through then gets stuck loading content and certainly crashes at checkout","@AmazonHelp The app keeps crashing on load, occasionally it goes through then gets stuck loading content and certainly crashes at checkout || @AmazonHelp I have! Twice","@137142 We would like to help, Araxie! Can you please elaborate a little more about what's going on? ^LA || @137142 That's odd. Have you attempted uninstalling and reinstalling the app? ^TH",4,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0185,GR0218,technical_app,medium,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,technical_issue,FALSE,technical_app,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0204,191933,8,4,4,@AmazonHelp OH I HAVE TRIED THAT! THERE IS NOTHING I CAN DO! YOU HAVE CHANGED SOMETHING!,"@AmazonHelp OH I HAVE TRIED THAT! THERE IS NOTHING I CAN DO! YOU HAVE CHANGED SOMETHING! || @AmazonHelp I have done that! I have done everything! But I cannot correct an unknown error - with your website! Please help! @115851 :( || @AmazonHelp ""Please follow bellow instructions to place pre-order successfully :

See below for information on how to link an address and credit card."" || @AmazonHelp I can't - There is a problem with your website - I cannot fix it - I am too distressed to talk - that will not help!","@161038 Try going here: https://t.co/dsen23wwo9, then deleting / re-adding your preferred payment method. ^NC || @161038 We'd like to look into this with you. Please contact us at the following link: https://t.co/JzP7hlA23B ^WT || @161038 When you spoke with a representative in real time, what was advised? ^LB || @161038 We'd like to speak with you directly, please request a callback here: https://t.co/kihPhtlmDJ ^NC",4,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0186,GR0219,technical_app,medium,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,technical_issue,FALSE,technical_app,no,No strong escalation signal in the customer text; standard support handling is appropriate.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0199,1255682,12,6,6,@AmazonHelp While checkout it give an error of schedule delivery is not possible and I can't find any other option to change the schedule,@AmazonHelp While checkout it give an error of schedule delivery is not possible and I can't find any other option to change the schedule || @AmazonHelp Ok will get back to you in sometime if that's ok with you ?? || @AmazonHelp Ok cool as I want buy that microwave asap. That link does open directly in app do I have to re-login in browser || @AmazonHelp Ok will login in sometime and will msg you here || @AmazonHelp Hi i have just logged in now can we continue with the process || @AmazonHelp Ok i have logged in,"@159105 I'm sorry for the trouble you have placing an order. Could you help us with the error message you are getting? ^MJ || @159105 We regret the inconvenience. Please connect with us here: https://t.co/vlvfJr4nN9 We’ll fix this for you. ^SB || @159105 Sure, no problem at all. You can reach out to us at your convenient time. ^PS || @159105 We will be glad to brief you about schedule delivery at your convenience. Login via website and connect with us. ^MJ || @159105 Sure, keep us posted. ^AB || @159105 We'll surely help you out. Kindly reach out to us here: https://t.co/2t6DQoUmNZ ^AP",4,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
GLD0187,GR0206,technical_app,easy,yes,Repeated contact or unresolved issue suggests escalation to a specialist/support team.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,finalized_assisted_annotation,Final project golden set generated from the reviewed candidate pool. Labels are model-assisted and should be described as such in the report.,technical_issue,TRUE,technical_app,yes,Repeated contact or unresolved issue suggests escalation to a specialist/support team.,"Troubleshoot the reported app, website, checkout, or technical-functionality problem.",The technical issue is resolved or a verified troubleshooting/escalation path is provided.,keep,First-pass model-assisted label. Human verification required before this is treated as ground truth.,,,,,,,,G0191,926697,4,2,2,"@AmazonHelp Contacted. Seems to be a bug in latest app version. Not showing subtitles in downloaded ones, but shows in the streaming ones for same video","@AmazonHelp Contacted. Seems to be a bug in latest app version. Not showing subtitles in downloaded ones, but shows in the streaming ones for same video || @AmazonHelp It used to work on the same device until I updated the app. Device - Huawei Honor 2. Also not working on Honor 6X. Probably issue with app",@199062 We'd like to help you with this. Kindly contact our support team here: https://t.co/vlvfJr4nN9 &amp; we'll guide you. ^BS || @199062 Could you please confirm the device that you're using to access prime video. ^MP,3,"Heuristic candidate for manual golden-set review; verify intent, escalation, action and resolution criteria."
