cluster_id,representative_rank,conversation_id,customer_turns,company_turns,total_turns,customer_text,company_response
12,1,447204,7,7,14,"USER Era ayer, luego paso a ser hoy, y ahora me dicen que mañana. Estoy bastante harto, sinceramente. Yo mañana trabajo, y como no vengan por la mañana y me lo entreguen en casa, no puedo hacer sino pedir el reembolso, ya que no voy a esperar a que se dignen a hacerlo, lo siento. || USER He llamado a la sucursal de ASM, y me han dicho que el paquete esta en reparto, no me han dicho absolutamente nada mas. Les he pedido que le facilitara mi numero de telefono al repartidor, para avisarme, y se han negado. Esto es inconcebible en una empresa seria. || USER Pone que lo vende Amazon EU S.a.r.L. || USER Vale, gracias por la ayuda. Si mañana a mediodia no he recibido el paquete, procedo a pedir el reembolso, pero gracias de todos modos. || USER Se van a retrasar otro dia mas, porque les ha dado la gana. No aguanto mas, hacedme el favor de cancelar mi pedido y reintregarme el importe de este. Mi padre se ha quedado sin regalo de cumpleaños, por culpa de una pesima gestion, de una empresa embustera como es ASM. Gracias. || USER el problema es que no los puedo devolver, porque no estan en mi poder. ASM tiene el paquete, y ya no lo quiero, estoy mas que harto. No voy a esperar hasta el lunes a que me lo entreguen, con una semana de retraso. Me niego como cliente. Ofrecedme soluciones a esto, por favor. || USER Ya esta reembolsado, gracias por la ayuda. He de decir que vuestro servicio de Atencion al Cliente por telefono es de lo mejor que he visto, muy cordial y conciso al explicarse. Bravo.","USER ¡Hola! Lamentamos las molestias ocasionadas. Nos puedes confirmar, ¿cuál es la fecha de entrega estimada del pedido? ^LC || USER Comprendemos, ¿ya has hablado con el transportista para obtener más detalles de la entrega? Puedes ver la información de contacto aquí: ^MZ || USER ¿Podrías indicarnos si el producto es vendido directamente por Amazon o si ha sido vendido por un vendedor externo? ^PC || USER Hola, lamentamos mucho el inconveniente con tu pedido. En este caso te recomendamos que contactes a nuestro Servicio al Cliente al siguiente enlace: ^RC || USER ¡Con gusto! Estaremos pendientes, por favor mantennos al tanto. Cualquier consulta estamos a tu servicio. ¡Saludos! ^PC || USER Hola, en este caso te recomendamos contactar con nuestros compañeros de Servicio al Cliente para que ellos puedan asistirte con tu caso. Lo puedes hacer en el siguiente enlace: ^RC || USER Comprendemos, sin embargo como te mencionaron anteriormente tienes que contactar a nuestros compañeros de Servicio al Cliente. Te brindamos el enlace nuevamente para que puedas entrar en contacto con ellos: ^ES"
12,2,447202,6,6,12,"USER Era ayer, luego paso a ser hoy, y ahora me dicen que mañana. Estoy bastante harto, sinceramente. Yo mañana trabajo, y como no vengan por la mañana y me lo entreguen en casa, no puedo hacer sino pedir el reembolso, ya que no voy a esperar a que se dignen a hacerlo, lo siento. || USER He llamado a la sucursal de ASM, y me han dicho que el paquete esta en reparto, no me han dicho absolutamente nada mas. Les he pedido que le facilitara mi numero de telefono al repartidor, para avisarme, y se han negado. Esto es inconcebible en una empresa seria. || USER Pone que lo vende Amazon EU S.a.r.L. || USER Vale, gracias por la ayuda. Si mañana a mediodia no he recibido el paquete, procedo a pedir el reembolso, pero gracias de todos modos. || USER Se van a retrasar otro dia mas, porque les ha dado la gana. No aguanto mas, hacedme el favor de cancelar mi pedido y reintregarme el importe de este. Mi padre se ha quedado sin regalo de cumpleaños, por culpa de una pesima gestion, de una empresa embustera como es ASM. Gracias. || USER el problema es que no los puedo devolver, porque no estan en mi poder. ASM tiene el paquete, y ya no lo quiero, estoy mas que harto. No voy a esperar hasta el lunes a que me lo entreguen, con una semana de retraso. Me niego como cliente. Ofrecedme soluciones a esto, por favor.","USER ¡Hola! Lamentamos las molestias ocasionadas. Nos puedes confirmar, ¿cuál es la fecha de entrega estimada del pedido? ^LC || USER Comprendemos, ¿ya has hablado con el transportista para obtener más detalles de la entrega? Puedes ver la información de contacto aquí: ^MZ || USER ¿Podrías indicarnos si el producto es vendido directamente por Amazon o si ha sido vendido por un vendedor externo? ^PC || USER Hola, lamentamos mucho el inconveniente con tu pedido. En este caso te recomendamos que contactes a nuestro Servicio al Cliente al siguiente enlace: ^RC || USER ¡Con gusto! Estaremos pendientes, por favor mantennos al tanto. Cualquier consulta estamos a tu servicio. ¡Saludos! ^PC || USER Hola, en este caso te recomendamos contactar con nuestros compañeros de Servicio al Cliente para que ellos puedan asistirte con tu caso. Lo puedes hacer en el siguiente enlace: ^RC"
12,3,492251,4,4,8,"USER No.. No he recibido nada, el producto decía que hoy lo tendría en casa, y no es así, alguien no ha hecho nada bien su trabajo, ya que si se paga por Prime es para cumplir.... Si no sería publicidad engañosa || USER Ya es tener la cara más dura que el cemento armado pedirme una valoración de un pedido que no he recibido cuando debería haberlo recibido el día 1, mi valoracion es que ustedes son unos incompetentes, y por la falta de respeto hacia un cliente PRIME, dónde está mi pedido??? || USER No... contacto com amazon que es quién gestiona la distribución y es donde lo compré, si les parece hago yo también su trabajo, no creen? Lo que tengo muy claro es que cobrar la cuota PRIME la cobran en su día, y luego incumplen el contrato como les da las gana. || USER Desde hoy han perdido un buen cliente.... Buenos días","USER Hola, lamentamos lo sucedido. ¿Has recibido algún correo electrónico informando la posible razón de retraso con la entrega de tu pedido? ^FZ || USER En este caso tienes que esperar hasta la fecha que indica el mensaje en la pagina, sino lo recibes puedes comunicarte con nosotros. ^NP || USER John, lamento el inconveniente en esta ocasión, veo en la imagen que se trata de un pedido marketplace,¿el pedido es gestionado también por ese vendedor externo o por Amazon.es?¿Has podido contactar al transportista para verificar la información de forma segura?^VM || USER John, te recomendamos entrar en contacto con nuestros colegas de Servicio al Cliente para que te ayuden con una respuesta concreta a tu duda, puedes ingresar en el siguiente enlace: ^AG"
12,4,492249,3,3,6,"USER No.. No he recibido nada, el producto decía que hoy lo tendría en casa, y no es así, alguien no ha hecho nada bien su trabajo, ya que si se paga por Prime es para cumplir.... Si no sería publicidad engañosa || USER Ya es tener la cara más dura que el cemento armado pedirme una valoración de un pedido que no he recibido cuando debería haberlo recibido el día 1, mi valoracion es que ustedes son unos incompetentes, y por la falta de respeto hacia un cliente PRIME, dónde está mi pedido??? || USER No... contacto com amazon que es quién gestiona la distribución y es donde lo compré, si les parece hago yo también su trabajo, no creen? Lo que tengo muy claro es que cobrar la cuota PRIME la cobran en su día, y luego incumplen el contrato como les da las gana.","USER Hola, lamentamos lo sucedido. ¿Has recibido algún correo electrónico informando la posible razón de retraso con la entrega de tu pedido? ^FZ || USER En este caso tienes que esperar hasta la fecha que indica el mensaje en la pagina, sino lo recibes puedes comunicarte con nosotros. ^NP || USER John, lamento el inconveniente en esta ocasión, veo en la imagen que se trata de un pedido marketplace,¿el pedido es gestionado también por ese vendedor externo o por Amazon.es?¿Has podido contactar al transportista para verificar la información de forma segura?^VM"
12,5,123360,3,3,6,"USER Por fin pudo subirse, también envíe el correo. Casi 24 hrs sin que su plataforma aceptara. Y mientras hay que seguir esperando. Es ridículo e inaceptable. || USER Subí el edo de cuenta completo en Pdf, necesito soporte porque me parece terrible que teniendo el saldo suficiente en la tarjeta para hacer el pago del pedido no se pueda hacer nada y la promoción que en tiempo y forma se atendió se pierda. Algún teléfono o algo más personalizado || USER Ya me respondieron, por eso mandé el screenshot! Pero no me resuelven! De nada sirve que respondan si no resuelven! Lo que compró mi mamá ya no tiene el mismo precio, y no es posible que pasen dos días antes de que notifiquen. Lo que necesitamos es SOLUCIÓN.","USER Hola, Mirelle. Lamentamos estos inconvenientes. ¿Has intentado responder al email que te enviaron solicitándote información, para explicar que estás teniendo estos problemas? || USER Mirelle, usualmente toma entre 24 y 48 horas hábiles para que recibas una respuesta una vez que has enviado los datos solicitados. Te recomiendo esperar a que transcurra este tiempo estimado. Por favor mantennos al tanto. ^DS || USER Hola, Mirelle. Lamentamos mucho este inconveniente, si ya enviaste los datos solicitados te recomendamos que por favor esperes unas 24 a 48 horas, los compañeros especialistas de cuenta con mucho gusto te estarán dando una respuesta luego de ese plazo. ^CB"
12,6,2747154,3,3,6,"USER Hola, el anuncio decía entrega en 1 día. Lo compré el 17 Nov y el 18 Nov el rastreo decia que me lo entregarían ese día. Entrega al día siguiente para mi significa eso. Por eso me suscribí a Prime. Tengo las capturas de pantalla de todo el proceso. || USER Después de que no llegó en la fecha ofrecida cambió de estatus y ahora dice que no tiene fecha de entrega y que notificarán cuando tengan una || USER Su respuesta no resuelve el problema, me repite lo mismo que dice la página. La situación es que ofrecieron un producto que se entregaba en 1 día si lo compraba de inmediato. Eso es publicidad engañosa. Que mal por Amazon. Me siento defraudado como cliente.","USER ¡Hola, RTrujillo! ¿Cuál es la fecha de entrega estimada indicada en el correo de confirmación del pedido? ^DS || USER ¿Cuál es la fecha de entrega actual que se indica en los detalles del pedido en ""Mis Pedidos""? ^JQ || USER En ese caso, tan pronto como contemos con una fecha de entrega, recibirás un correo electrónico indicando los detalles. ^JQ"
12,7,2752587,5,5,10,"USER El día de ayer, me dijeron que hoy llegaría... pero nada ... ya son la 7 y nada ... || USER Pues si lo verifico pero no llega y el servicio por lo que entiendo es al día siguiente del pedido y ya pasaron dos ... || USER Así me sale ... y en mi pedido dice que el día después del pedido llegaría y pues no más no llegan || USER Checare, gracias... || USER La respuesta de mi correo ya será hasta mañana verdad ?","USER Hola, Legnasiul. Lamentamos mucho este inconveniente, ¿podrías indicarnos si ya te pusiste en contacto con el transportista o Servicio al Cliente? ^CB || USER Puedes verificar el estado actual de tu pedido en el siguiente enlace: ^DS || USER Entiendo, ¿ El pedido es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^DS || USER En ese caso, lo mejor sería que contactes a Servicio al Cliente mediante este enlace: ^CB || USER Con mucho gusto, Legnasiul. Estamos aquí para ayudarte. ^VM"
12,8,644743,8,8,16,"USER Devolví una sudadera, ya está en su origen y en buen estado, se emitió el reembolso, en la página dice que está completado pero en mi cuenta no aparece y me llego un mail diciendo que había problemas con el mismo. || USER Ya lo hice tres veces, y nadie me responde, mande tres correos y hablé con alguien en el chat. Nadie me da respuesta. || USER No me contestaron los mails y en el chat dijeron que me iban a contactar y no lo han hecho, mira el status || USER Si hoy, y nada. Y tampoco por correo me contestaron. || USER Hola, siguen sin darme respuesta alguna, ya llame y generaron el reporte de nuevo y nadie me contacta! Y mi reembolso perdido, adicional otro pedido está detenido y la página no dice para cuando. || USER Dos dias hábiles, que me iban a contactar del departamento correspondiente, que llenaron un formato que la primera vez no llenaron y que seguro me contactaban y nada. || USER El jueves 16. Pero estoy pidiendo ayuda desde el lunes 13. || USER Ya lo verifique y Amazon no ha emitido ningún reembolso. ¿Como se va a resolver esto? Tengo otro pedido parado y sin información. Ya es mucho tiempo.","USER Hola Natalia, sin brindar información personal o de tu cuenta, ¿podrías comentarnos un poco más sobre lo sucedido? ^KS || USER Entiendo Natalia, por este medio no contamos con acceso a tu cuenta, por lo que te recomiendo entrar en contacto con Servicio al Cliente para verificar lo sucedido: ^KS || USER Natalia, ¿cuáles fueron las instrucciones por parte de nuestros colegas de Servicio al Cliente? ¿has revisado esta información? ^LC || USER Entiendo, Natalia. ¿Que información te brindaron nuestros compañeros de Servicio al Cliente en el chat? ¿Te dieron una fecha límite para contactarte nuevamente? ^AA || USER Comprendo. En este caso, recomiendo entrar en contacto con nuestro Servicio al Cliente por vía telefónica, para una atención inmediata y personalizada, según la imagen. Por favor, ingresa a este enlace: ^CR || USER Hola Natalia. Lamentamos las molestias. Podrías informarnos, ¿qué respuesta te brindaron nuestros compañeros de Servicio al Cliente? ¿Te dieron algún plazo? ^HC || USER Comprendo Natalia. ¿Cuando fue la ultima vez que contactaste con Soporte al Cliente?, ¿el plazo de 2 días ya paso o es a partir de hoy? ^DB || USER Natalia, recomendamos contactar al banco responsable para que puedan verificar si recibieron la confirmación de reembolso de parte de Amazon, por favor, mantennos al tanto."
12,9,447200,5,5,10,"USER Era ayer, luego paso a ser hoy, y ahora me dicen que mañana. Estoy bastante harto, sinceramente. Yo mañana trabajo, y como no vengan por la mañana y me lo entreguen en casa, no puedo hacer sino pedir el reembolso, ya que no voy a esperar a que se dignen a hacerlo, lo siento. || USER He llamado a la sucursal de ASM, y me han dicho que el paquete esta en reparto, no me han dicho absolutamente nada mas. Les he pedido que le facilitara mi numero de telefono al repartidor, para avisarme, y se han negado. Esto es inconcebible en una empresa seria. || USER Pone que lo vende Amazon EU S.a.r.L. || USER Vale, gracias por la ayuda. Si mañana a mediodia no he recibido el paquete, procedo a pedir el reembolso, pero gracias de todos modos. || USER Se van a retrasar otro dia mas, porque les ha dado la gana. No aguanto mas, hacedme el favor de cancelar mi pedido y reintregarme el importe de este. Mi padre se ha quedado sin regalo de cumpleaños, por culpa de una pesima gestion, de una empresa embustera como es ASM. Gracias.","USER ¡Hola! Lamentamos las molestias ocasionadas. Nos puedes confirmar, ¿cuál es la fecha de entrega estimada del pedido? ^LC || USER Comprendemos, ¿ya has hablado con el transportista para obtener más detalles de la entrega? Puedes ver la información de contacto aquí: ^MZ || USER ¿Podrías indicarnos si el producto es vendido directamente por Amazon o si ha sido vendido por un vendedor externo? ^PC || USER Hola, lamentamos mucho el inconveniente con tu pedido. En este caso te recomendamos que contactes a nuestro Servicio al Cliente al siguiente enlace: ^RC || USER ¡Con gusto! Estaremos pendientes, por favor mantennos al tanto. Cualquier consulta estamos a tu servicio. ¡Saludos! ^PC"
12,10,2884186,2,2,4,"USER Pues hice el encargo de una pulsera, para sorprender a mi esposa en el aniversario. En Amazon decía que se entregaría el 29 y de madrugada vi que saldría hoy en reparto, escribí para cambiar la fecha a mañana, pero le hablaron a mi esposa diciendo de la pulsera para mañana 😔 || USER Ya lo hice, ojalá pongan a personas que entiendan mejor el castellano para no tener que confirmar una petición por correo.","USER Hola, lamentamos los inconvenientes. Sin compartir información sensible, ¿podrías indicarnos que ha sucedido? ^VL || USER Lamentamos lo sucedido Xolotzin, recuerda que puedes reportar este inconveniente con nuestro Soporte al Cliente mediante el siguiente enlace: ^AZ"
12,11,492252,4,4,8,"USER No.. No he recibido nada, el producto decía que hoy lo tendría en casa, y no es así, alguien no ha hecho nada bien su trabajo, ya que si se paga por Prime es para cumplir.... Si no sería publicidad engañosa || USER Ya es tener la cara más dura que el cemento armado pedirme una valoración de un pedido que no he recibido cuando debería haberlo recibido el día 1, mi valoracion es que ustedes son unos incompetentes, y por la falta de respeto hacia un cliente PRIME, dónde está mi pedido??? || USER No... contacto com amazon que es quién gestiona la distribución y es donde lo compré, si les parece hago yo también su trabajo, no creen? Lo que tengo muy claro es que cobrar la cuota PRIME la cobran en su día, y luego incumplen el contrato como les da las gana. || USER Ya contacté con sus colegas, a parte de no darme ninguna solución me colgaron el teléfono descaradamente, saben que les digo? No pagaré ni una cuota más, menos les volveré a comprar nada más, hay más sitios online dónde comprar y mucho más formales que ustedes","USER Hola, lamentamos lo sucedido. ¿Has recibido algún correo electrónico informando la posible razón de retraso con la entrega de tu pedido? ^FZ || USER En este caso tienes que esperar hasta la fecha que indica el mensaje en la pagina, sino lo recibes puedes comunicarte con nosotros. ^NP || USER John, lamento el inconveniente en esta ocasión, veo en la imagen que se trata de un pedido marketplace,¿el pedido es gestionado también por ese vendedor externo o por Amazon.es?¿Has podido contactar al transportista para verificar la información de forma segura?^VM || USER John, te recomendamos entrar en contacto con nuestros colegas de Servicio al Cliente para que te ayuden con una respuesta concreta a tu duda, puedes ingresar en el siguiente enlace: ^AG"
12,12,2752585,4,4,8,"USER El día de ayer, me dijeron que hoy llegaría... pero nada ... ya son la 7 y nada ... || USER Pues si lo verifico pero no llega y el servicio por lo que entiendo es al día siguiente del pedido y ya pasaron dos ... || USER Así me sale ... y en mi pedido dice que el día después del pedido llegaría y pues no más no llegan || USER Checare, gracias...","USER Hola, Legnasiul. Lamentamos mucho este inconveniente, ¿podrías indicarnos si ya te pusiste en contacto con el transportista o Servicio al Cliente? ^CB || USER Puedes verificar el estado actual de tu pedido en el siguiente enlace: ^DS || USER Entiendo, ¿ El pedido es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^DS || USER En ese caso, lo mejor sería que contactes a Servicio al Cliente mediante este enlace: ^CB"
13,1,2371320,1,1,2,USER Many times,USER Could you please confirm if you've shared your details in the link provided earlier? ^NR
13,2,1129386,1,1,2,USER How many times????????????????????????,USER Kindly revert to the email sent to you the Social Media team &amp; we'll look into it further. ^EM
13,3,2679382,1,1,2,"USER Yeap, 3 times to be precise","USER Hi, have you tried to uninstall/ reinstall the app? ^CR"
13,4,685666,2,2,4,USER SEVERAL times! Was || USER No,"USER Hey Said, what were you advised when you previously contacted us? Which one of our sites do you use, another?^PJ || USER Since we don't have access to accounts on Twitter, I can't check from here. However, it sounds like it could a digital subscription. Do you see any active subscriptions listed here? (use the ""magazines"" drop down to check newspapers too) ^MJ"
13,5,901037,1,1,2,USER So many times,"USER Sorry to hear that, Abhishek. Have you tried reporting this to our support team here: ? ^NK"
13,6,901040,2,2,4,USER So many times || USER Done,"USER Sorry to hear that, Abhishek. Have you tried reporting this to our support team here: ? ^NK || USER We're sorry to know your concern isn't resolved yet! Please fill this form: and we'll look into this.^SF"
13,7,685663,1,1,2,USER SEVERAL times! Was,"USER Hey Said, what were you advised when you previously contacted us? Which one of our sites do you use, another?^PJ"
13,8,571700,1,1,2,USER I have done it many times.,USER Sorry for the delay in returning your order. Has this been escalated to our support team yet? You may connect with them this link and we would do the needful to help in getting the package picked up. ^KK
13,9,1709399,2,2,4,USER My name is Alexus Lee account under Sensational || USER Many times,"USER Sorry for the trouble! Without providing account/personal info, could you tell us more about the issue at hand? ^VB || USER I'm sorry for the trouble! Have you reported this to us: If so, what insight did we provide? ^GM"
13,10,2171105,1,1,2,USER Sent thedetails now of times,USER I get you're upset. Could you please confirm if you have shared your details through the link provided earlier? ^SY
13,11,1563786,1,1,2,USER Yes. Multiple times.,USER Thank you for reaching out. We'd like to help. Have we missed the delivery date given on the order confirmation e-mail? ^KB
13,12,319768,1,1,2,USER Keep parroting the same thing. I have several times #atrociousamazon #worstcustomerservice #sayno2amazon,"USER Just to confirm, have you dropped in your details using the link provided earlier? We'd like to have a look into it. ^AB"
14,1,2981581,1,1,2,USER As always your customer service is top notch.,USER I'm glad everything worked out! Please be sure to leave feedback by visiting the email you received after contacting us. ^LA
14,2,327040,2,2,4,USER || USER Thanks ! What a responsive customer service .,USER Can you please tell us which site you use? Is it .co.uk? ^AC || USER Thanks for confirming! I think I've found what you're looking for here: ^RA
14,3,1252588,1,1,2,USER Thanks for your customer service!,USER We're happy to hear this has been resolved. Thanks for keeping us in the loop. 😊 ^SH
14,4,269481,1,1,2,USER What's customer service number,USER Uh oh! We're here for you. Give us a ring so we can try some troubleshooting and go over options: ^MB
14,5,1181477,1,1,2,USER I’d rather call - do you have a customer service number?,USER I'm sorry. We can't access account or order info on Twitter. Please reach us here: ^DO
14,6,2304141,2,2,4,USER The customer service had nothing to say about it || USER no,"USER Sorry for any inconvenience! Have you contacted us to seek further insight or options? Let us know, we're here for you! ^JE || USER I understand your concern. Did they explain that you will receive an email response from a specialist within 24-48 hours? ^SK"
14,7,2304138,1,1,2,USER The customer service had nothing to say about it,"USER Sorry for any inconvenience! Have you contacted us to seek further insight or options? Let us know, we're here for you! ^JE"
14,8,2304143,3,3,6,USER The customer service had nothing to say about it || USER no || USER no,"USER Sorry for any inconvenience! Have you contacted us to seek further insight or options? Let us know, we're here for you! ^JE || USER I understand your concern. Did they explain that you will receive an email response from a specialist within 24-48 hours? ^SK || USER I'm sorry we didn't give you that info! Has it been more than 48 hours since you contacted? ^CN"
14,9,1342550,1,1,2,USER Can i know the customer service dial in number ?,USER Sorry for the hassle. Please report this to our support team here: and we'll check this. ^HN
14,10,2282857,1,1,2,USER Customer service was not helpful at all and very dismissive.,"USER I know how frustrating this can be. Without giving any account/personal info, can you please let us know the problem you are having? ^BA"
14,11,103058,1,1,2,USER Someone is pretending to be you giving customer service!!,USER I'm so sorry for the difficulty! Please call or chat with us using the link provided here: ^MH
14,12,156654,1,1,2,USER customer service is going to do that. Thank you.,"USER Hi Julie! An Add-on item can only be placed in an order that includes $25 or more in your cart of items shipped by Amazon: If your previous order can be canceled, you could replace the order with the Add-on item if it qualifies. ^AB"
15,1,2736266,1,1,2,USER No it says they were both delivered today,"USER Oh no! We don't want your kids to have a disappointing Christmas, Tony. Was the other DVD shipped separately? Please check here: ^FD"
15,2,216062,1,1,2,USER It has to be delivered by today,"USER Could you please let us know what went wrong ? We'd like to help you. Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AS"
15,3,59540,1,1,2,USER USER no it just says it will be delivered today,"USER I'm so sorry your parcel hasn't arrived, Laura! Have you received an updated delivery date? ^WJ"
15,4,2780495,1,1,2,USER It says everything has been deliver yesterday but nothing was delivered,USER I'm sorry you haven't received your order! What does the current order and shipping status show here: ^ME
15,5,1204902,1,1,2,USER It says arriving today but the postman has already delivered today's post so it won't be until tomorrow at the earliest now,"USER Hi Colin, sorry to hear that. What's the status of the tracking on your order: Who's the carrier? ^JJ"
15,6,2146412,1,1,2,USER I will not do anything i want it delivered today,USER &amp; we'll look into it right away. 2/2 ^EM
15,7,1762371,1,1,2,USER It was supposed to be delivered today,USER I'm sorry for the wait! What was the delivery date given in your order confirmation e-mail? ^MH
15,8,1307245,1,1,2,USER The package that I needed delivered by today.,"USER I'm sorry for the frustration! Without posting account or order details, can you tell us what happened? ^JR"
15,9,669707,1,1,2,USER It was supposed to be delivered today by 8pm. Now USER says it is rescheduled until Friday and there’s nothing they can do.,"USER I'm sorry to hear that you didn't receive your delivery. When was your delivery expected, you can check here: What does the tracking information say? ^SY"
15,10,1215417,1,1,2,USER nothing is there after 2:40pm today,USER You can check for our response here : and reply to the same. ^CB
15,11,2911670,1,1,2,USER And this is today 😕,"USER I'm so sorry for the trouble! Though delays are possible, they should be rare. Has a carrier been assigned to your book order: ^ST"
15,12,881100,1,1,2,"USER Not today, and that's why I'm stomping my feet!",USER We know you're excited! What delivery date did we provide in your order confirmation e-mail: ^KJ
16,1,1823265,1,1,2,USER No. Just this,USER If your order meets these conditions: your shipping fee may be refunded. ^GG
16,2,249156,1,1,2,USER Not at all it just made me chuckle!,"USER 2/2 If you're interested in returning this set, we have a return process available here: ^KP"
16,3,2379720,1,1,2,"USER No probs, just made me laugh","USER During this busy period, some deliveries may take slightly longer than usual. As always, please see your up-to-date delivery date at checkout, which provides our most accurate estimate of delivery date: ^AF"
16,4,2511791,1,1,2,USER U just f^^^ off,"USER Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^VH"
16,5,577037,1,1,2,USER Just this one,"USER Hi Julia, did you receive an email from us about the order at all?^PJ"
16,6,1628574,1,1,2,USER No just my phone.,USER I'm sorry you didn't get a resolution when contacting us. Are you logged into Amazon on a shared device at work/library/home? ^MG
16,7,477700,1,1,2,USER No- just that it's with a carrier.,USER Hi Matthew I am sorry to see that there is a delay with your order. Do you know what carrier its with? ^HS
16,8,1284560,1,1,2,USER Can I just get another one shipped?,USER I'm sorry your package was damaged. Packages are refunded when they are returned? Can you tell us who the carrier was? ^AJ
16,9,1232136,1,1,2,"USER Why was I told to dispose of the item? They're all sealed cans, one just fell out somehow.",USER I'm sorry for the missing item! Please reach out to us here so we can look into available options: ^BH
16,10,2422749,1,1,2,USER They should be because it's just resistance bands of different levels of intensity,"USER I'm sorry to hear of the delays, Jon! We're here to help! Are both packages shipping with the same carrier? If unsure, please see here: ^CS"
16,11,1551320,1,1,2,USER I just DM’d you.,"USER We would like to help, Burt! Can you tell us a little more about what's going on? ^LA"
16,12,105049,1,1,2,USER Just DM’d you.,"USER I'm so sorry to hear about this poor experience, Robert-Jay! Could you please tell us a little more about what's going on? We want to help! ^SD"
17,1,1459762,1,1,2,USER No delivery...,USER We deliver up until 21:00! Please keep us posted! ^KJ
17,2,2356872,1,1,2,USER Still no delivery :(,"USER Oh no! I'm sorry your order is late, Jessi! Some couriers do deliver until 21:00. If your parcel hasn't arrived by then, please let us know! ^LB"
17,3,2008243,1,1,2,USER Out for delivery,USER Sorry to hear about this! What is current status of your parcel as shown on your order page? ^MW
17,4,868056,1,1,2,USER Out for delivery,"USER As for your parcel, can you let us know what your tracking shows? You can check it here: ^DA (2/2)"
17,5,496792,1,1,2,USER It's not even out for delivery yet.,USER We're here to help! What does current tracking information reveal? You can check here: ^SE
17,6,2480934,1,1,2,USER Out for delivery,"USER What does the latest tracking update show here: Richard? Let us know, we'd love to help! ^SA"
17,7,431180,1,1,2,USER No delivery yet,USER Usually the products are delivered within 8 PM on the estimated date of delivery. Could you tell me if we've missed it? ^AU
17,8,1078311,1,1,2,USER It's still Out for Delivery since 7:18pm,USER We'd like to assist. What does the current tracking information for the item state here: ^GG
17,9,592204,1,1,2,"USER ""Out for delivery""",USER I'm sorry for this wait. What does the tracking say: ^DO
17,10,1772283,1,1,2,USER Out for delivery TBA528948772000,USER I'm sorry your order hasn't arrived! What is the most recent tracking shown here: Keep us posted! ^BN
17,11,1754234,1,1,2,USER Still says attended delivery between 0900-1100,USER I'm sorry to hear this! What is the current status of your Amazon Fresh order showing when you review your order details? ^WM
17,12,2457164,1,1,2,USER I hvn't ordered the pdt for delivery beyond 14Nov.,USER I'm sorry for the delay in delivery. Request you to wait for an update from our support team. Do keep us posted if the order is not delivered. ^RW
18,1,63939,1,1,2,USER i am still waiting for the call on this issue team,USER Apologies for not receiving the wallet. We would like to take a closer look into this. Please share your details here: - so that we can get this sorted at the earliest. 1/2^SC
18,2,71900,4,4,8,"USER USER USER USER USER Its not any resolution. I have provided you a proper proof you give me details how your team investigated. They did nothing, and making me to pay for their mistakes. Your teams are careless then why i need to pay the loss. Give me my refund. || USER Dear team amazon, i am not getting any response by ur customer support about reconcern of my issue #emptybox #refund. Please reply revert a proper solution and take action against your seller &amp; delivery team as box was empty as i opened the amazon mi seal. || USER Yup, i responded as i got the mail. But didn't get any reply. I request to u sir, please see vedio again and concern over that i have opened company seal and there's no cell phone inside. As its sealed its surely missed at ur seller or delivery place. || USER Yaa sir, i responded your letest concern at 3:24pm as i got the mail at 3:19pm today. Please check ur detail and correspondence. Sir, u cant understand my problem as i paid for nothing, and now also having too much headach u guys and ur team. Plz check ur mail and make my refund.","USER Resolution provided in the mail is the best we could offer at this point in time. Appreciate your understanding. ^VH || USER If your concern remains unresolved, please revert to the email correspondence you've received from us. We'll check and get back. ^YP || USER If you've responded to our correspondence, we'll be sure to work on this and reach out to you. ^VN || USER I understand your concern regarding the missing product. Kindly reply to the latest correspondence from our team and we'll assist you accordingly. ^GD"
18,3,256731,1,1,2,USER I have already e-mail to your support team no response from their side,USER Apologies for the trouble with payments. Please report this to our support team here: ^HD
