rag_id,conversation_id,intent_hint,customer_problem,historical_response,document_text,source,golden_overlap
RAG02694,2868349,prime_membership,"USER Lo envío AmazonMx. Como soy Prime, pedí unas cosas cosa y aún no me entregan y como son un regalo los quería entregar ayer... y pues se quedaron con las ganas y yo también. || USER Pues mira, los compré el viernes para que llegaran el sábado. Después en el correo decía que el lunes y pues solo dije que pues ya qué. “Ya llegaron” a la sucursal, pero no me han entregado nada. Llegaron el sábado. || USER No, no he podido.","USER Hola, Juan Pablo. Nos disculpamos por cualquier inconveniente causado, ¿tienes en este momento algún pedido en tránsito con ese problema? De ser así, ¿fue enviado por Amazon México directamente? ^CB || USER Entiendo Juan Pablo, sin compartir información sensible de tu cuenta como números de pedido, puedes indicarnos ¿cuál es la fecha de entrega indicada en el correo electrónico de confirmación del pedido? ^MZ || USER Juan Pablo, ¿has podido contactar con el transportista a cargo de la entrega de tu pedido? ^FZ","Historical AmazonHelp support example.
Customer problem: USER Lo envío AmazonMx. Como soy Prime, pedí unas cosas cosa y aún no me entregan y como son un regalo los quería entregar ayer... y pues se quedaron con las ganas y yo también. || USER Pues mira, los compré el viernes para que llegaran el sábado. Después en el correo decía que el lunes y pues solo dije que pues ya qué. “Ya llegaron” a la sucursal, pero no me han entregado nada. Llegaron el sábado. || USER No, no he podido.
Historical support response: USER Hola, Juan Pablo. Nos disculpamos por cualquier inconveniente causado, ¿tienes en este momento algún pedido en tránsito con ese problema? De ser así, ¿fue enviado por Amazon México directamente? ^CB || USER Entiendo Juan Pablo, sin compartir información sensible de tu cuenta como números de pedido, puedes indicarnos ¿cuál es la fecha de entrega indicada en el correo electrónico de confirmación del pedido? ^MZ || USER Juan Pablo, ¿has podido contactar con el transportista a cargo de la entrega de tu pedido? ^FZ",TWCS AmazonHelp historical conversation,False
RAG02695,395998,prime_membership,"USER il n'y a pas de suivi vu que ma commande n'est toujours pas expédiée ... || USER oui l'article est dispo et indiqué en livraison prime et vendu par amazon. J'en ai marre de payer un abo pour rien donc j'arrête || USER Ca ne changera rien à ma décision mais voilà : || USER j'en ai marre de passer mon temps à signaler des problèmes surtout que le + souvent la réponse est ""attendez"". J'arrête les commandes","USER Bonjour, désolée d'apprendre cela :/ avez-vous vérifié le suivi depuis le site du transporteur ? ^SN || USER L'article est-il disponible en stock actuellement sur le site ? ^MH || USER Je vous prie de nous envoyer le lien vers l'article en question afin de vérifier.^FT || USER l'article est disponible en stock, il s'agit peut-être d'un blocage, l'avez-vous signalé à notre SAV, pour vérifier le cas ? ^RA","Historical AmazonHelp support example.
Customer problem: USER il n'y a pas de suivi vu que ma commande n'est toujours pas expédiée ... || USER oui l'article est dispo et indiqué en livraison prime et vendu par amazon. J'en ai marre de payer un abo pour rien donc j'arrête || USER Ca ne changera rien à ma décision mais voilà : || USER j'en ai marre de passer mon temps à signaler des problèmes surtout que le + souvent la réponse est ""attendez"". J'arrête les commandes
Historical support response: USER Bonjour, désolée d'apprendre cela :/ avez-vous vérifié le suivi depuis le site du transporteur ? ^SN || USER L'article est-il disponible en stock actuellement sur le site ? ^MH || USER Je vous prie de nous envoyer le lien vers l'article en question afin de vérifier.^FT || USER l'article est disponible en stock, il s'agit peut-être d'un blocage, l'avez-vous signalé à notre SAV, pour vérifier le cas ? ^RA",TWCS AmazonHelp historical conversation,False
RAG02696,445581,prime_membership,"USER These are all order for filled by Amazon. Email says guaranteed today. However app says 22-24 November. I need the items today, as per my order and prime membership. || USER Yes and give a vague answer. || USER That the items 'should' be delivered today... Although the app still says 22-24?","USER I'm sorry for the inconvenience this has caused; are these orders sold and fulfilled by a third-party seller or by Amazon? You can review this information via your order details found within the link: ^WM || USER Have you been in touch with us here: regarding your order?^CD || USER Thanks for confirming, what were you advised when you contacted us? ^JJ","Historical AmazonHelp support example.
Customer problem: USER These are all order for filled by Amazon. Email says guaranteed today. However app says 22-24 November. I need the items today, as per my order and prime membership. || USER Yes and give a vague answer. || USER That the items 'should' be delivered today... Although the app still says 22-24?
Historical support response: USER I'm sorry for the inconvenience this has caused; are these orders sold and fulfilled by a third-party seller or by Amazon? You can review this information via your order details found within the link: ^WM || USER Have you been in touch with us here: regarding your order?^CD || USER Thanks for confirming, what were you advised when you contacted us? ^JJ",TWCS AmazonHelp historical conversation,False
RAG02697,445611,prime_membership,"USER Oui, on me répond la même chose que la première fois, une enquête va s'ouvrir. En toute franchise, si je dois encore avoir ce problème, je ne vois plus l'intérêt de passer par Amazon et encore plus de payer un abonnement ""Prime"". || USER Une question, avez-vous dans votre logistique la taille des colis que vous envoyez ? || USER Bonjour, je demandai simplement si vous avez l'information de la taille de chaque colis que vous envoyez (largeur, hauteur, profondeur). Donc la taille du paquet que j'aurai du recevoir.","USER Bonsoir, je suis désolée d'apprendre cela. L'avez-vous signalé à notre SAV je vous prie? ^BR || USER Bonjour, vous m'en voyez sincèrement navrée. Merci de nous tenir informé de la situation, nous restons à votre disposition en cas de besoin. ^SA || USER Nous n'avons pas pu cerné votre question, pouvez-vous nous fournir plus de détails je vous prie?","Historical AmazonHelp support example.
Customer problem: USER Oui, on me répond la même chose que la première fois, une enquête va s'ouvrir. En toute franchise, si je dois encore avoir ce problème, je ne vois plus l'intérêt de passer par Amazon et encore plus de payer un abonnement ""Prime"". || USER Une question, avez-vous dans votre logistique la taille des colis que vous envoyez ? || USER Bonjour, je demandai simplement si vous avez l'information de la taille de chaque colis que vous envoyez (largeur, hauteur, profondeur). Donc la taille du paquet que j'aurai du recevoir.
Historical support response: USER Bonsoir, je suis désolée d'apprendre cela. L'avez-vous signalé à notre SAV je vous prie? ^BR || USER Bonjour, vous m'en voyez sincèrement navrée. Merci de nous tenir informé de la situation, nous restons à votre disposition en cas de besoin. ^SA || USER Nous n'avons pas pu cerné votre question, pouvez-vous nous fournir plus de détails je vous prie?",TWCS AmazonHelp historical conversation,False
RAG02698,492137,prime_membership,USER Y'all authorized 1 order multiple times on my account and my delivery date has changed for a second time. My prime membership is pointless!,USER I'm sorry to hear you haven't had the best experience with us! Would you be able to let us know what happened? ^DD,"Historical AmazonHelp support example.
Customer problem: USER Y'all authorized 1 order multiple times on my account and my delivery date has changed for a second time. My prime membership is pointless!
Historical support response: USER I'm sorry to hear you haven't had the best experience with us! Would you be able to let us know what happened? ^DD",TWCS AmazonHelp historical conversation,False
RAG02699,477762,prime_membership,USER No it was just everything that I looked at that is #prime doesn't show as being available to deliver the next day. I sort of suspected that you have dropped this for certain items.,"USER I'm sorry to hear about your recent experiences with one-day deliveries. Do you have a parcel that's missed the delivery date provided in your order confirmation e-mail? Please let us know, we're always here to help! ^AZ","Historical AmazonHelp support example.
Customer problem: USER No it was just everything that I looked at that is #prime doesn't show as being available to deliver the next day. I sort of suspected that you have dropped this for certain items.
Historical support response: USER I'm sorry to hear about your recent experiences with one-day deliveries. Do you have a parcel that's missed the delivery date provided in your order confirmation e-mail? Please let us know, we're always here to help! ^AZ",TWCS AmazonHelp historical conversation,False
RAG02700,2478893,prime_membership,USER Yes but then you always slip in the option to receive it on release day by giving the choice to pay for one day delivery while no longer being eligible for Prime release date delivery. It's frustrating for Prime membership subscribers as it wasn't like this before.,"USER Happy to help, Fabien! On the Product Details page for Xenoblade Chronicles 2, it states that this item is not eligible for Release Date Delivery, so pre-orders may not arrive on the day of release. Please let us know if we can help with anything else at all! ^SD","Historical AmazonHelp support example.
Customer problem: USER Yes but then you always slip in the option to receive it on release day by giving the choice to pay for one day delivery while no longer being eligible for Prime release date delivery. It's frustrating for Prime membership subscribers as it wasn't like this before.
Historical support response: USER Happy to help, Fabien! On the Product Details page for Xenoblade Chronicles 2, it states that this item is not eligible for Release Date Delivery, so pre-orders may not arrive on the day of release. Please let us know if we can help with anything else at all! ^SD",TWCS AmazonHelp historical conversation,False
RAG02701,956307,prime_membership,"USER It's USER fault. They are lying about being attempted to deliver. It will eventually affect you guys || USER Does it make sense to you that i pay for PRIME membership, order 2 packages and not be here to receive them? What type of feedback you want?",USER I'm sorry for the trouble! Have we missed the delivery date on a current order? Check here: ^GL || USER Have you had a chance to give us feedback and let us look into this with you: ^DO,"Historical AmazonHelp support example.
Customer problem: USER It's USER fault. They are lying about being attempted to deliver. It will eventually affect you guys || USER Does it make sense to you that i pay for PRIME membership, order 2 packages and not be here to receive them? What type of feedback you want?
Historical support response: USER I'm sorry for the trouble! Have we missed the delivery date on a current order? Check here: ^GL || USER Have you had a chance to give us feedback and let us look into this with you: ^DO",TWCS AmazonHelp historical conversation,False
RAG02702,2938214,prime_membership,"USER I guess it’s called promotional awards. I don’t know where to find that information. I would like to see if I had any that expired || USER Yes, the promo credits from prime when doing non prime shipping. I live in the u.s.","USER Hi, Lucy! Thank you for reaching out to us today. Without sharing personal account information, could you give a few more details on your inquiry today? We're here to help in any way we can! ^AZ || USER Is your account on Are you referring to promo credit gained via Prime benefits? ^JJ","Historical AmazonHelp support example.
Customer problem: USER I guess it’s called promotional awards. I don’t know where to find that information. I would like to see if I had any that expired || USER Yes, the promo credits from prime when doing non prime shipping. I live in the u.s.
Historical support response: USER Hi, Lucy! Thank you for reaching out to us today. Without sharing personal account information, could you give a few more details on your inquiry today? We're here to help in any way we can! ^AZ || USER Is your account on Are you referring to promo credit gained via Prime benefits? ^JJ",TWCS AmazonHelp historical conversation,False
RAG02703,2679340,prime_membership,"USER Esta es la 2a vez en muy corto tiempo, q no cumplen con lo q anuncian de Prime, sobre entrega al día siguiente","USER Lamento saber que no has recibido tu pedido. ¿Cuál es la fecha estimada de entrega que se muestra en el correo de confirmación del pedido? Además, ¿recibiste alguna notificación informando sobre alguna situación con la entrega? ^KS","Historical AmazonHelp support example.
Customer problem: USER Esta es la 2a vez en muy corto tiempo, q no cumplen con lo q anuncian de Prime, sobre entrega al día siguiente
Historical support response: USER Lamento saber que no has recibido tu pedido. ¿Cuál es la fecha estimada de entrega que se muestra en el correo de confirmación del pedido? Además, ¿recibiste alguna notificación informando sobre alguna situación con la entrega? ^KS",TWCS AmazonHelp historical conversation,False
RAG02704,451921,prime_membership,"USER Aww thanks for apologising, that's made my parcel magically appear! Turns out couriers don't need to knock after all. I know exactly why I pay for prime now, you can teleport your goods.","USER I'm so sorry you didn't receive your package today, we wanna help determine what happened. Please contact us directly here: So we can view your account and assist you further. ^BT","Historical AmazonHelp support example.
Customer problem: USER Aww thanks for apologising, that's made my parcel magically appear! Turns out couriers don't need to knock after all. I know exactly why I pay for prime now, you can teleport your goods.
Historical support response: USER I'm so sorry you didn't receive your package today, we wanna help determine what happened. Please contact us directly here: So we can view your account and assist you further. ^BT",TWCS AmazonHelp historical conversation,False
RAG02705,43683,prime_membership,"USER Muchas cosas de entrenamiento para running y accesorios de cama 😍 || USER Sin duda es empezar poco a poco. Primero 10min caminando, 5 trotando; luego 15 y 10 y así hasta lograr correr 30min seguidos || USER Un ultra maratón de 55K y varios maratones","USER ¡También te amamos, Quirino! 😍 Nos alegra que tu pedido haya llegado hoy. Cuéntanos, ¿qué has recibido? ^LC || USER ¡Qué emoción, Quirino! ¿Qué consejos nos das para alguien que quiere empezar a correr? 🤔^LC || USER Gracias por los consejos, Quirino. ¿Cuál ha sido tu mayor logro como corredor? 🤗🤗 ^LC","Historical AmazonHelp support example.
Customer problem: USER Muchas cosas de entrenamiento para running y accesorios de cama 😍 || USER Sin duda es empezar poco a poco. Primero 10min caminando, 5 trotando; luego 15 y 10 y así hasta lograr correr 30min seguidos || USER Un ultra maratón de 55K y varios maratones
Historical support response: USER ¡También te amamos, Quirino! 😍 Nos alegra que tu pedido haya llegado hoy. Cuéntanos, ¿qué has recibido? ^LC || USER ¡Qué emoción, Quirino! ¿Qué consejos nos das para alguien que quiere empezar a correr? 🤔^LC || USER Gracias por los consejos, Quirino. ¿Cuál ha sido tu mayor logro como corredor? 🤗🤗 ^LC",TWCS AmazonHelp historical conversation,False
RAG02706,2398267,prime_membership,"USER Cool thanks, if I wanna cancel my prime membership how much notice do I give?",USER Great question! You can look into your Prime account details here: Let us know if you have any questions! All of your information will be displayed on the left side of the screen. ^KJ,"Historical AmazonHelp support example.
Customer problem: USER Cool thanks, if I wanna cancel my prime membership how much notice do I give?
Historical support response: USER Great question! You can look into your Prime account details here: Let us know if you have any questions! All of your information will be displayed on the left side of the screen. ^KJ",TWCS AmazonHelp historical conversation,False
RAG02707,2291345,prime_membership,"USER Hi, its an amazon prime subscription I didn't know I had and it's on .co.uk || USER Thank you","USER Hi, what is the Subscription for, and on which Website (.com / .co.uk / .in / etc) is it ? ^TD || USER Please contact us here: so an agent can check this for you. ^JJ","Historical AmazonHelp support example.
Customer problem: USER Hi, its an amazon prime subscription I didn't know I had and it's on .co.uk || USER Thank you
Historical support response: USER Hi, what is the Subscription for, and on which Website (.com / .co.uk / .in / etc) is it ? ^TD || USER Please contact us here: so an agent can check this for you. ^JJ",TWCS AmazonHelp historical conversation,False
RAG02708,444246,prime_membership,USER No I have a addiction to buying things. || USER I don’t think you sell anything not nice. Love the prime next day. I now have more football books than I’ll ever read.,USER Hi there! Without providing us any personal information would you be able to elaborate a bit further on the issue? ^SM || USER I hear ya! 😂 Did you get anything nice? 😊 ^ES,"Historical AmazonHelp support example.
Customer problem: USER No I have a addiction to buying things. || USER I don’t think you sell anything not nice. Love the prime next day. I now have more football books than I’ll ever read.
Historical support response: USER Hi there! Without providing us any personal information would you be able to elaborate a bit further on the issue? ^SM || USER I hear ya! 😂 Did you get anything nice? 😊 ^ES",TWCS AmazonHelp historical conversation,False
RAG02709,2958554,prime_membership,USER If it’s not with me tomorrow then I don’t want it and I’ll cancel my prime membership...,USER Oh no! I am sorry about this inconvenience. We definitely want to assist you with this. Is this the latest updated information about your parcel? ^GP,"Historical AmazonHelp support example.
Customer problem: USER If it’s not with me tomorrow then I don’t want it and I’ll cancel my prime membership...
Historical support response: USER Oh no! I am sorry about this inconvenience. We definitely want to assist you with this. Is this the latest updated information about your parcel? ^GP",TWCS AmazonHelp historical conversation,False
RAG02710,1615332,prime_membership,"USER USER USER WHERE is Amazon Prime Video for Apple TV?!? …you have 33 days left to get it out by end of year as promised, give us an updated ETA! USER USER Popcorn has gone stale!","USER YES! Prime Video will be available to customers on generation 2, 3 and 4 of the Apple TVs. Get that popcorn ready. ^TM","Historical AmazonHelp support example.
Customer problem: USER USER USER WHERE is Amazon Prime Video for Apple TV?!? …you have 33 days left to get it out by end of year as promised, give us an updated ETA! USER USER Popcorn has gone stale!
Historical support response: USER YES! Prime Video will be available to customers on generation 2, 3 and 4 of the Apple TVs. Get that popcorn ready. ^TM",TWCS AmazonHelp historical conversation,False
RAG02711,2885662,prime_membership,USER Thanks for the fast delivery. Amazon Prime membership is worth it. :),USER That's quite a numeric connection we see here. We wish you loads of fun with the new beast in the house. :) ^RI,"Historical AmazonHelp support example.
Customer problem: USER Thanks for the fast delivery. Amazon Prime membership is worth it. :)
Historical support response: USER That's quite a numeric connection we see here. We wish you loads of fun with the new beast in the house. :) ^RI",TWCS AmazonHelp historical conversation,False
RAG02712,2884936,prime_membership,USER Funny that doesn’t mention this at the point you make the order so a Monday delivery had slipped to tonight and now I check and it’s anytime in the next two days. Not good enough considering the prime subscription cost.,"USER Sorry for the wait! Due to Black Friday and Cyber Monday deals, some deliveries are experiencing a bit of a delay. Take a look here for more information: ^SM","Historical AmazonHelp support example.
Customer problem: USER Funny that doesn’t mention this at the point you make the order so a Monday delivery had slipped to tonight and now I check and it’s anytime in the next two days. Not good enough considering the prime subscription cost.
Historical support response: USER Sorry for the wait! Due to Black Friday and Cyber Monday deals, some deliveries are experiencing a bit of a delay. Take a look here for more information: ^SM",TWCS AmazonHelp historical conversation,False
RAG02713,476029,prime_membership,"USER El producto aparecía bajo el renglón Prime || USER No nada, ningún mail, mensaje o llamada. Me comuniqué con Seur y no me dieron razones que sigue “En Camino”","USER Hola, lamentamos los inconvenientes con la entrega de tu pedido. ¿Podrías comentarnos si el producto ha sido vendido y enviado por Amazon o bien por uno de nuestros vendedores externos? ^FZ || USER ¿Has recibido algún correo electrónico informando la razón del retraso con la entrega de tu pedido? ^FZ","Historical AmazonHelp support example.
Customer problem: USER El producto aparecía bajo el renglón Prime || USER No nada, ningún mail, mensaje o llamada. Me comuniqué con Seur y no me dieron razones que sigue “En Camino”
Historical support response: USER Hola, lamentamos los inconvenientes con la entrega de tu pedido. ¿Podrías comentarnos si el producto ha sido vendido y enviado por Amazon o bien por uno de nuestros vendedores externos? ^FZ || USER ¿Has recibido algún correo electrónico informando la razón del retraso con la entrega de tu pedido? ^FZ",TWCS AmazonHelp historical conversation,False
RAG02714,1732651,prime_membership,USER I already contacted customer care. No useful help. I have PURCHASED prime membership and yet orders are delayed. What's the use of prime?,"USER My apologies for the delay, Ibrahim. Please reach out to us via: and we will check this. ^KS 1/2","Historical AmazonHelp support example.
Customer problem: USER I already contacted customer care. No useful help. I have PURCHASED prime membership and yet orders are delayed. What's the use of prime?
Historical support response: USER My apologies for the delay, Ibrahim. Please reach out to us via: and we will check this. ^KS 1/2",TWCS AmazonHelp historical conversation,False
RAG02715,2297749,prime_membership,"USER Is it different for a primw user? || USER Then, being a prime member, why my product hasn't been delivered on time? Order #408-5478824-6328338. || USER Had infrmed dem on 11th nov, was prmised it wl b delivered anyhow by nxt day. Evn 2dy I was gvn a gurantee that it wl b dlvrd by evng.","USER Deliveries are available in different shipping speeds. Two day delivery is one of them, where the delivery is done within two days from the date of purchase. ^PR || USER The delivery charges differ for faster shipping speed if you are a prime member. ^PR || USER Apologies for the delay in delivering your order. Did you happen to report it to our support team? If not, kindly report it here: Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. ^MO","Historical AmazonHelp support example.
Customer problem: USER Is it different for a primw user? || USER Then, being a prime member, why my product hasn't been delivered on time? Order #408-5478824-6328338. || USER Had infrmed dem on 11th nov, was prmised it wl b delivered anyhow by nxt day. Evn 2dy I was gvn a gurantee that it wl b dlvrd by evng.
Historical support response: USER Deliveries are available in different shipping speeds. Two day delivery is one of them, where the delivery is done within two days from the date of purchase. ^PR || USER The delivery charges differ for faster shipping speed if you are a prime member. ^PR || USER Apologies for the delay in delivering your order. Did you happen to report it to our support team? If not, kindly report it here: Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. ^MO",TWCS AmazonHelp historical conversation,False
RAG02716,1830742,prime_membership,USER its about 6pm..till 8pm it is to be delivered.else prime membership is a waste. already being a day late,USER Kindly wait until the end of the day and I'm positive your order will be delivered. ^SH,"Historical AmazonHelp support example.
Customer problem: USER its about 6pm..till 8pm it is to be delivered.else prime membership is a waste. already being a day late
Historical support response: USER Kindly wait until the end of the day and I'm positive your order will be delivered. ^SH",TWCS AmazonHelp historical conversation,False
RAG02717,2424479,prime_membership,"USER that links too tricky,, can you check if it’s real or not? || USER i don’t have an amazon prime subscription","USER That's odd! Let's take a look at this further in real-time. When you have a free moment, please reach out to us here: ^HM || USER You can also cancel the Amazon Prime Membership in your account at this link here: ^VS","Historical AmazonHelp support example.
Customer problem: USER that links too tricky,, can you check if it’s real or not? || USER i don’t have an amazon prime subscription
Historical support response: USER That's odd! Let's take a look at this further in real-time. When you have a free moment, please reach out to us here: ^HM || USER You can also cancel the Amazon Prime Membership in your account at this link here: ^VS",TWCS AmazonHelp historical conversation,False
RAG02718,1271617,prime_membership,USER I have don’t worry. It was delivered by ‘Amazon shipping’. If the next one is delivered like that I’ll be cancelling my prime membership,"USER Hi! My apologies for your negative experience! If you'd like to leave carrier feedback, please visit us here: ^RB","Historical AmazonHelp support example.
Customer problem: USER I have don’t worry. It was delivered by ‘Amazon shipping’. If the next one is delivered like that I’ll be cancelling my prime membership
Historical support response: USER Hi! My apologies for your negative experience! If you'd like to leave carrier feedback, please visit us here: ^RB",TWCS AmazonHelp historical conversation,False
RAG02719,473363,prime_membership,"USER Jop, sollte Gestern kommen... Ihr könnt nicht mit Prime und einer Lieferung binnen 3 Tagen für ein Produkt werben, wenn Ihr oder eurer Partner es nicht Liefern kann... Ich finde das Unfair gegenüber des Kunden, der auch am Wochenende in einen Laden gehen kann.","USER Hi, das hört sich ja gar nicht gut an. :( Hat deine Lieferung das voraussichtliche Lieferdatum denn schon überschritten? ^AM","Historical AmazonHelp support example.
Customer problem: USER Jop, sollte Gestern kommen... Ihr könnt nicht mit Prime und einer Lieferung binnen 3 Tagen für ein Produkt werben, wenn Ihr oder eurer Partner es nicht Liefern kann... Ich finde das Unfair gegenüber des Kunden, der auch am Wochenende in einen Laden gehen kann.
Historical support response: USER Hi, das hört sich ja gar nicht gut an. :( Hat deine Lieferung das voraussichtliche Lieferdatum denn schon überschritten? ^AM",TWCS AmazonHelp historical conversation,False
RAG02720,2850668,prime_membership,USER Normal Amazon Prime - Prime Now isn’t available in my village 😞 One of your colleagues has promised to look into this - I’m just so sad as we ordered on Friday and have been looking forward to enjoying it this evening🍸💔😓,USER We'd like to look into this with you. Did you place this order on Amazon or Prime Now? ^KH,"Historical AmazonHelp support example.
Customer problem: USER Normal Amazon Prime - Prime Now isn’t available in my village 😞 One of your colleagues has promised to look into this - I’m just so sad as we ordered on Friday and have been looking forward to enjoying it this evening🍸💔😓
Historical support response: USER We'd like to look into this with you. Did you place this order on Amazon or Prime Now? ^KH",TWCS AmazonHelp historical conversation,False
RAG02721,11014,prime_membership,"USER Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct? || USER I ordered almost a full week before release. Receiving it almost a full week after. That’s not Prime.","USER I'm sorry for the frustration! Did you select Release-Date Delivery at checkout? ^AC || USER Yes, Release-Date Delivery is definitely a thing and the Amazon Prime two day shipping does mean two days after processed. ^CN","Historical AmazonHelp support example.
Customer problem: USER Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct? || USER I ordered almost a full week before release. Receiving it almost a full week after. That’s not Prime.
Historical support response: USER I'm sorry for the frustration! Did you select Release-Date Delivery at checkout? ^AC || USER Yes, Release-Date Delivery is definitely a thing and the Amazon Prime two day shipping does mean two days after processed. ^CN",TWCS AmazonHelp historical conversation,False
RAG02722,2980901,prime_membership,"USER That's $200 I lost out on that could not be applied to Cyber Monday deals. Again, in contradictiom of not only your own policy but two emails promising me a refund. My trust in buying from USER has irreperably eroded. || USER I did, was given more hoops to jump through just to be contacted and find someone to work with. Decided it will be easier to cancel my Prime membership and find other options for my online shopping.","USER I'm sorry to hear we've let you down like this! Refunds typically take 3-5 days to reflect back onto the original payment method. More information on our refund timelines can be found here: ^ML || USER I definitely understand your frustration. I'd like a member of my team to look into this with you further. When you have a moment, please add additional details here: ^ML","Historical AmazonHelp support example.
Customer problem: USER That's $200 I lost out on that could not be applied to Cyber Monday deals. Again, in contradictiom of not only your own policy but two emails promising me a refund. My trust in buying from USER has irreperably eroded. || USER I did, was given more hoops to jump through just to be contacted and find someone to work with. Decided it will be easier to cancel my Prime membership and find other options for my online shopping.
Historical support response: USER I'm sorry to hear we've let you down like this! Refunds typically take 3-5 days to reflect back onto the original payment method. More information on our refund timelines can be found here: ^ML || USER I definitely understand your frustration. I'd like a member of my team to look into this with you further. When you have a moment, please add additional details here: ^ML",TWCS AmazonHelp historical conversation,False
RAG02723,2291394,prime_membership,"USER J’ai en effet reçu un mail d’annulation de mon compte Prime. Donc il faudra bien me le rétablir et faire un geste commercial du coup pour tous les désagréments subis cette semaine de votre fait. || USER Toujours pas de nouvelles, compte Amazon Prime toujours pas rétabli. J'ai bien rempli le formulaire vendredi soir. Toujours pa de nouvelles. Le SAV laisse clairement à désirer... Ce n'est pas un geste commercial qu'il va falloir faire désormais mais bien plus... || USER J’ose espérer que la situation sera réglée dans la journée car ma patience a des limites aussi.","USER Bonjour, vous m'en voyez navrée, avez-vous reçu un mail de confirmation de l'annulation de votre abonnement Prime ? || USER Je vous propose de remplir ce formulaire : afin de que je puisse vérifier cela sur votre compte directement. ^MH || USER Nous avons relancé la personne en charge afin qu'elle vous contacte dès que possible. Merci pour votre patience. ^SM","Historical AmazonHelp support example.
Customer problem: USER J’ai en effet reçu un mail d’annulation de mon compte Prime. Donc il faudra bien me le rétablir et faire un geste commercial du coup pour tous les désagréments subis cette semaine de votre fait. || USER Toujours pas de nouvelles, compte Amazon Prime toujours pas rétabli. J'ai bien rempli le formulaire vendredi soir. Toujours pa de nouvelles. Le SAV laisse clairement à désirer... Ce n'est pas un geste commercial qu'il va falloir faire désormais mais bien plus... || USER J’ose espérer que la situation sera réglée dans la journée car ma patience a des limites aussi.
Historical support response: USER Bonjour, vous m'en voyez navrée, avez-vous reçu un mail de confirmation de l'annulation de votre abonnement Prime ? || USER Je vous propose de remplir ce formulaire : afin de que je puisse vérifier cela sur votre compte directement. ^MH || USER Nous avons relancé la personne en charge afin qu'elle vous contacte dès que possible. Merci pour votre patience. ^SM",TWCS AmazonHelp historical conversation,False
RAG02724,2960452,prime_membership,"USER Allegedly it's undeliverable and is being returned. I had the same issue with Amazon logistics in August, ended my prime membership due to it. Again my orders are not being delivered by your logistics company.. || USER I have spoken to customer service, 2 of my items from a 3rd party had to be refunded, so I shall lose the black Friday deal. The others have been re issued, but I have to wait 2 more days for those to NOT be delivered..",USER I'm sorry for the wait on your order. We do deliver until 22:00 daily. Have you received a notification that your order wouldn't be delivered today? ^AN || USER We'd like to look into this with you! Please reach out to us via phone or chat here: and we'd be happy to take a closer look. ^MT,"Historical AmazonHelp support example.
Customer problem: USER Allegedly it's undeliverable and is being returned. I had the same issue with Amazon logistics in August, ended my prime membership due to it. Again my orders are not being delivered by your logistics company.. || USER I have spoken to customer service, 2 of my items from a 3rd party had to be refunded, so I shall lose the black Friday deal. The others have been re issued, but I have to wait 2 more days for those to NOT be delivered..
Historical support response: USER I'm sorry for the wait on your order. We do deliver until 22:00 daily. Have you received a notification that your order wouldn't be delivered today? ^AN || USER We'd like to look into this with you! Please reach out to us via phone or chat here: and we'd be happy to take a closer look. ^MT",TWCS AmazonHelp historical conversation,False
RAG02725,403037,prime_membership,USER depuis votre chat en ligne j'ai était facturé pour une activation twitch prime vue que je suis membre amazon prime || USER Il n'y a pas la rubrique remboursement ou annulation dans votre lien,"USER Bonsoir, le chat en ligne avec le service client est totalement gratuit. Quel est le libellé du débit sur votre relevé ? ^MH || USER Il s'agit d'une demande d'autorisation de prélèvement,je vous invite à contacter notre SAV via le lien envoyé précédemment","Historical AmazonHelp support example.
Customer problem: USER depuis votre chat en ligne j'ai était facturé pour une activation twitch prime vue que je suis membre amazon prime || USER Il n'y a pas la rubrique remboursement ou annulation dans votre lien
Historical support response: USER Bonsoir, le chat en ligne avec le service client est totalement gratuit. Quel est le libellé du débit sur votre relevé ? ^MH || USER Il s'agit d'une demande d'autorisation de prélèvement,je vous invite à contacter notre SAV via le lien envoyé précédemment",TWCS AmazonHelp historical conversation,False
RAG02726,1618381,prime_membership,USER Just change the search engine on Prime Video. You don’t need another online formal complaint for this . Just do it. || USER Sorry. No more links. this is common sense public feedback. If you don’t want to accept it .. don’t.,USER Apologies for the trouble. We'd like to help. Please contact us here: and we'll be sure to help you. ^KH || USER I understand. Please help us with your feedback on the link provided earlier and we'll review it internally. ^PB,"Historical AmazonHelp support example.
Customer problem: USER Just change the search engine on Prime Video. You don’t need another online formal complaint for this . Just do it. || USER Sorry. No more links. this is common sense public feedback. If you don’t want to accept it .. don’t.
Historical support response: USER Apologies for the trouble. We'd like to help. Please contact us here: and we'll be sure to help you. ^KH || USER I understand. Please help us with your feedback on the link provided earlier and we'll review it internally. ^PB",TWCS AmazonHelp historical conversation,False
